PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence
11,2022-10-16,13:07:33.20,1,1,"Walton, Brooks",1000121708,Right,UAB_BLA,"Anderson, Ben",1000025449,Left,GEO_BUL,Undefined,1,Bottom,0,0,0,Fastball,Sinker,FoulBall,Undefined,Undefined,Undefined,0,0,,86.80216,-1.506403,-4.250012,1896.005217,226.496143,1:30,5.80623,3.38197,6.35203,-24.97419,11.9954,11.26591,2.33431,0.4016,78.6304,-6.227217,-2.217434,0.437616,77.81249,65.261404,-85.29833,5367.295541,,,,,158.95693,,,-7.23807,7.09717,-3.07838,50,5.68493,8.91402,-125.73217,-4.03988,-11.44944,28.30948,-20.94753,GEO_BUL,UAB_BLA,UGeorgia,TeamExclusive,Team,20221016-UGeorgia-Private-1,07b57bc0-4d75-11ed-a00f-b5bf01ee722b,86.13123,84.26545,,8.17175,,,,,,,d646597b-af5f-433c-a283-a3f30d1ae2e6,2022-10-16,17:07:33.20,2022-10-16T13:07:33.2011864-04:00,2022-10-16T17:07:33.2011864Z,,v3,226,471227,,"Hunter, Henry",1000076894,Right,UAB_BLA,177db7cf-a7d0-43de-9020-bdd690bc2b09,54.14768,-126.66261,14.15474,5.80639,-3.3514,-10.47376,-3.37754,9.29032,-5.72472,337.764064,6.93289,3.91468,2.25765,-0.6526,0.169,-0.04415,0.01078,-0.00205,0.00021,0.46435,103.65115,-39.2096,7.38733,-1.92862,0.506,-0.12602,0.02415,-0.00245,-0.13947,-47.59812,6.44013,-1.74886,0.44473,-0.1173,0.02884,-0.00551,0.00056,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Low,,,
12,2022-10-16,13:07:51.88,1,2,"Walton, Brooks",1000121708,Right,UAB_BLA,"Anderson, Ben",1000025449,Left,GEO_BUL,Undefined,1,Bottom,0,0,1,Fastball,Sinker,BallCalled,Undefined,Undefined,Undefined,0,0,,87.30216,-2.910338,-4.574181,2054.287967,225.995509,1:30,5.72193,3.45227,6.24049,-23.73222,12.60831,11.86107,1.04881,0.2124,80.16236,-7.353289,-2.439506,0.433877,,,,,,,,,,,,-7.44607,7.69075,-3.11676,50,5.49246,9.65877,-126.41586,-7.15709,-12.0727,25.30638,-19.70462,GEO_BUL,UAB_BLA,UGeorgia,TeamExclusive,Team,20221016-UGeorgia-Private-1,12d932d0-4d75-11ed-a00f-b5bf01ee722b,86.87349,,,7.1398,,,,,,,d646597b-af5f-433c-a283-a3f30d1ae2e6,2022-10-16,17:07:51.88,2022-10-16T13:07:51.8813528-04:00,2022-10-16T17:07:51.8813528Z,,v3,226,471227,,"Hunter, Henry",1000076894,Right,UAB_BLA,6a57c1e0-8f72-4296-9716-f36e7fc1640c,54.26067,-127.26592,12.65319,5.72176,-6.4952,-9.85231,-3.44802,10.0643,-6.03635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
13,2022-10-16,13:08:10.17,1,3,"Walton, Brooks",1000121708,Right,UAB_BLA,"Anderson, Ben",1000025449,Left,GEO_BUL,Undefined,1,Bottom,0,1,1,Fastball,Sinker,InPlay,Undefined,FlyBall,Out,1,0,,86.6692,-1.519184,-4.510956,2292.783509,227.228012,1:30,5.65719,3.58961,6.20115,-22.31737,14.73894,14.59615,2.39035,0.63325,78.9447,-5.739994,-1.886609,0.438129,81.3925,47.867697,-11.83105,4283.38681,105.37175,99.63102,-31.57198,260.18653,260.18653,-21.705772,5.304681,-8.92737,8.44878,-3.2573,50,5.53137,9.34277,-125.55829,-3.98636,-14.19329,26.38778,-18.74164,GEO_BUL,UAB_BLA,UGeorgia,TeamExclusive,Team,20221016-UGeorgia-Private-1,1dc51100-4d75-11ed-a00f-b5bf01ee722b,86.03037,108.35866,,7.72449,,,,3.18477,2.47569,-0.66753,d646597b-af5f-433c-a283-a3f30d1ae2e6,2022-10-16,17:08:10.17,2022-10-16T13:08:10.1774680-04:00,2022-10-16T17:08:10.1774680Z,FlyBall,v3,226,471227,,"Hunter, Henry",1000076894,Right,UAB_BLA,76b6538f-bb35-4e31-9e16-72ab10af51e0,54.29964,-126.45869,13.19389,5.65648,-3.34685,-9.37082,-3.58435,9.82707,-7.09665,163.865387,3.1898,78.28751,-18.2669,4.74474,-0.67799,0.00403,0.01601,-0.0023,0.0001,2.47462,88.53274,-21.19474,1.26051,0.06382,-0.11449,0.03495,-0.00479,0.00025,-0.66719,-16.42558,-0.66193,0.10264,0.00548,-0.00709,0.0015,-0.00013,0,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Low,,,
14,2022-10-16,13:08:47.19,2,1,"Walton, Brooks",1000121708,Right,UAB_BLA,"Tate, Connor",8899711,Right,GEO_BUL,Undefined,1,Bottom,1,0,0,Fastball,Sinker,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,89.13926,-2.461329,-4.484478,2318.968881,231.945091,1:45,5.90034,3.15053,6.19231,-22.22466,12.84198,14.91087,1.76747,0.2443,81.30915,-6.645012,-1.802586,0.426205,,,,,,,,,,,,-9.05189,7.71115,-2.8196,50,5.70302,9.52675,-129.06962,-6.2399,-15.21586,27.74627,-19.2119,GEO_BUL,UAB_BLA,UGeorgia,TeamExclusive,Team,20221016-UGeorgia-Private-1,33c87140-4d75-11ed-a00f-b5bf01ee722b,88.43736,,,7.83011,,,,,,,d646597b-af5f-433c-a283-a3f30d1ae2e6,2022-10-16,17:08:47.19,2022-10-16T13:08:47.1988056-04:00,2022-10-16T17:08:47.1988056Z,,v3,226,471227,,"Hunter, Henry",1000076894,Right,UAB_BLA,fb2f1826-d555-4d44-93cc-5019344f92cd,54.3083,-129.99248,13.87314,5.89993,-5.6009,-9.60595,-3.14489,10.03284,-7.60793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
15,2022-10-16,13:09:04.43,2,2,"Walton, Brooks",1000121708,Right,UAB_BLA,"Tate, Connor",8899711,Right,GEO_BUL,Undefined,1,Bottom,1,0,1,Slider,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,78.37522,-1.887689,-3.647438,2399.890761,98.82694,9:15,5.79613,3.29124,5.63046,-43.86585,2.7837,-7.61981,0.3751,-0.75164,71.71027,-9.883185,-5.006113,0.491581,,,,,,,,,,,,2.74906,2.42512,-2.97522,50,5.60689,7.5164,-113.44721,-5.15029,3.53546,23.30826,-29.05517,GEO_BUL,UAB_BLA,UGeorgia,TeamExclusive,Team,20221016-UGeorgia-Private-1,3e1ddbd0-4d75-11ed-a00f-b5bf01ee722b,76.67596,,,6.66495,,,,,,,d646597b-af5f-433c-a283-a3f30d1ae2e6,2022-10-16,17:09:04.43,2022-10-16T13:09:04.4325720-04:00,2022-10-16T17:09:04.4325720Z,,v3,226,471227,,"Hunter, Henry",1000076894,Right,UAB_BLA,84244986-8ec7-427a-af78-59e925030d21,54.86975,-114.44334,11.65413,5.80047,-3.90854,-14.52759,-3.29323,7.36531,1.76773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
16,2022-10-16,13:09:19.53,2,3,"Walton, Brooks",1000121708,Right,UAB_BLA,"Tate, Connor",8899711,Right,GEO_BUL,Undefined,1,Bottom,1,1,1,Slider,Slider,FoulBall,Undefined,Undefined,Undefined,0,0,,76.39606,-0.695829,-3.437545,2414.303422,111.17566,9:45,5.81608,3.44542,5.40337,-43.90554,4.99677,-9.00323,1.50407,-0.52978,70.48881,-8.677434,-5.034877,0.503311,62.13002,28.240944,158.500204,2948.657203,,,,,42.59369,,,3.61898,3.10292,-3.13212,50,5.723,6.98552,-110.74929,-2.75636,4.48986,19.98148,-28.32446,GEO_BUL,UAB_BLA,UGeorgia,TeamExclusive,Team,20221016-UGeorgia-Private-1,4720fcd0-4d75-11ed-a00f-b5bf01ee722b,74.88901,19.41856,,5.90725,,,,4.38726,1.81206,0.25453,d646597b-af5f-433c-a283-a3f30d1ae2e6,2022-10-16,17:09:19.53,2022-10-16T13:09:19.5390808-04:00,2022-10-16T17:09:19.5390808Z,,v3,226,471227,,"Hunter, Henry",1000076894,Right,UAB_BLA,47ee4c2c-a6ea-4378-9056-834040a6ad62,55.09812,-111.66531,9.99074,5.8196,-1.45787,-14.16223,-3.44764,6.77969,2.24493,329.359774,4.38726,-74.69124,3.5779,0.20158,-0.08954,0.04127,-0.00822,0.00255,-0.00065,1.81206,43.11804,-24.43073,2.47928,-0.51823,0.09672,-0.01533,0.0026,-4E-05,0.25453,29.42135,-5.12713,0.85306,-0.17461,0.02531,-0.00427,0.00024,0.00024,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Low,,,
17,2022-10-16,13:09:38.19,2,4,"Walton, Brooks",1000121708,Right,UAB_BLA,"Tate, Connor",8899711,Right,GEO_BUL,Undefined,1,Bottom,1,1,2,Fastball,Changeup,InPlay,Undefined,FlyBall,Out,1,0,,86.45226,-0.891725,-3.893115,2180.259454,229.188393,1:45,5.7432,3.23549,6.27298,-25.08742,11.75516,12.29052,2.82858,0.6653,79.27213,-5.603999,-1.677591,0.436864,89.70375,51.100032,-24.126489,4513.789203,100.40446,123.50482,-44.93264,273.87372,273.76924,-25.018964,6.219995,-7.50067,6.69359,-2.95337,50,5.66479,8.07456,-125.45924,-2.7028,-11.982,24.84224,-21.48135,GEO_BUL,UAB_BLA,UGeorgia,TeamExclusive,Team,20221016-UGeorgia-Private-1,52365c00-4d75-11ed-a00f-b5bf01ee722b,86.27955,145.46669,,7.18013,,,,3.50799,2.77911,-0.66386,d646597b-af5f-433c-a283-a3f30d1ae2e6,2022-10-16,17:09:38.19,2022-10-16T13:09:38.1981528-04:00,2022-10-16T17:09:38.1981528Z,FlyBall,v3,226,471227,,"Hunter, Henry",1000076894,Right,UAB_BLA,1b8c1dd2-94b2-45cb-b176-72d720e2cc66,54.22856,-126.29376,12.42112,5.74346,-1.98118,-10.74067,-3.23138,8.47707,-5.991,178.747938,3.51843,75.21967,-17.19578,3.86123,-0.43457,-0.01971,0.01345,-0.00159,6E-05,2.77133,102.50082,-22.40848,2.21984,-0.39096,0.03085,0.0042,-0.00107,6E-05,-0.66825,-33.69391,7.32006,-1.65819,0.19179,0.00652,-0.00543,0.00066,-3E-05,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Medium,,,
18,2022-10-16,13:10:17.69,3,1,"Walton, Brooks",1000121708,Right,UAB_BLA,"Collins, Corey",690970,Left,GEO_BUL,Undefined,1,Bottom,2,0,0,Fastball,Four-Seam,StrikeCalled,Undefined,Undefined,Undefined,0,0,,87.59532,-1.878475,-4.058586,2209.392766,222.485107,1:30,5.72437,3.54604,5.99972,-22.57627,13.94851,11.66579,2.09738,0.75113,79.88454,-6.121382,-1.967103,0.434976,,,,,,,,,,,,-7.16776,8.07229,-3.23259,50,5.56376,8.52734,-126.8886,-4.86506,-11.64968,26.7182,-19.05423,GEO_BUL,UAB_BLA,UGeorgia,TeamExclusive,Team,20221016-UGeorgia-Private-1,69c11f90-4d75-11ed-a00f-b5bf01ee722b,86.65407,,,7.71078,,,,,,,d646597b-af5f-433c-a283-a3f30d1ae2e6,2022-10-16,17:10:17.69,2022-10-16T13:10:17.6947544-04:00,2022-10-16T17:10:17.6947544Z,,v3,226,471227,,"Hunter, Henry",1000076894,Right,UAB_BLA,8934d90e-70ab-44bd-913f-580982a523e1,54.49971,-127.83257,13.3591,5.72375,-4.19187,-9.52711,-3.54113,8.93893,-5.82484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
19,2022-10-16,13:10:32.77,3,2,"Walton, Brooks",1000121708,Right,UAB_BLA,"Collins, Corey",690970,Left,GEO_BUL,Undefined,1,Bottom,2,0,1,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,86.54902,-1.590899,-3.311383,2198.704066,226.606043,1:30,5.66592,3.58639,6.07009,-25.20269,11.85237,11.30906,2.09065,1.46107,79.39509,-6.302383,-1.277996,0.438122,,,,,,,,,,,,-6.74516,6.89823,-3.33564,50,5.52897,6.81795,-125.57813,-4.27447,-10.79252,24.95671,-21.1366,GEO_BUL,UAB_BLA,UGeorgia,TeamExclusive,Team,20221016-UGeorgia-Private-1,72bd14a0-4d75-11ed-a00f-b5bf01ee722b,86.03182,,,7.15393,,,,,,,d646597b-af5f-433c-a283-a3f30d1ae2e6,2022-10-16,17:10:32.77,2022-10-16T13:10:32.7763288-04:00,2022-10-16T17:10:32.7763288Z,,v3,226,471227,,"Hunter, Henry",1000076894,Right,UAB_BLA,df138a9c-1842-41dc-afd3-cd0def75c08d,54.43019,-126.4555,12.47836,5.66618,-3.53139,-10.5683,-3.582,7.19737,-5.39626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
20,2022-10-16,13:10:50.03,3,3,"Walton, Brooks",1000121708,Right,UAB_BLA,"Collins, Corey",690970,Left,GEO_BUL,Undefined,1,Bottom,2,1,1,ChangeUp,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,80.5589,-2.191788,-5.978655,1463.246647,262.043503,2:45,5.61799,3.60043,6.20522,-39.52553,2.87996,12.16453,0.28905,-0.92446,75.12919,-9.432523,-3.795677,0.468686,,,,,,,,,,,,-7.83843,2.31658,-3.15621,50,5.43205,11.79486,-116.60562,-5.6694,-10.93626,19.18328,-28.94196,GEO_BUL,UAB_BLA,UGeorgia,TeamExclusive,Team,20221016-UGeorgia-Private-1,7cfef730-4d75-11ed-a00f-b5bf01ee722b,80.42146,,,5.42971,,,,,,,d646597b-af5f-433c-a283-a3f30d1ae2e6,2022-10-16,17:10:50.03,2022-10-16T13:10:50.0335960-04:00,2022-10-16T17:10:50.0335960Z,,v3,226,471227,,"Hunter, Henry",1000076894,Right,UAB_BLA,110e993f-1e3e-4312-932d-125e2ce39492,54.29871,-117.31069,9.59164,5.62088,-4.60566,-14.47098,-3.59711,12.19681,-5.46813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
21,2022-10-16,13:11:05.67,3,4,"Walton, Brooks",1000121708,Right,UAB_BLA,"Collins, Corey",690970,Left,GEO_BUL,Undefined,1,Bottom,2,2,1,ChangeUp,Changeup,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,79.68215,-2.180498,-5.356637,1551.854392,265.856915,2:45,5.68713,3.32301,6.43918,-40.38821,2.47685,17.63595,0.30793,-0.14419,74.30601,-9.620206,-2.169072,0.471219,,,,,,,,,,,,-10.65166,2.12232,-2.94967,50,5.51291,10.2526,-115.51321,-5.56553,-14.57612,18.93747,-29.26977,GEO_BUL,UAB_BLA,UGeorgia,TeamExclusive,Team,20221016-UGeorgia-Private-1,865ae690-4d75-11ed-a00f-b5bf01ee722b,79.98914,,,5.37615,,,,,,,d646597b-af5f-433c-a283-a3f30d1ae2e6,2022-10-16,17:11:05.67,2022-10-16T13:11:05.6704344-04:00,2022-10-16T17:11:05.6704344Z,,v3,226,471227,,"Hunter, Henry",1000076894,Right,UAB_BLA,4f837474-5d90-489e-9130-c5e48ed2f710,54.06536,-116.17778,9.46873,5.6902,-4.53836,-14.63489,-3.31844,10.76411,-7.28806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
22,2022-10-16,13:11:27.22,3,5,"Walton, Brooks",1000121708,Right,UAB_BLA,"Collins, Corey",690970,Left,GEO_BUL,Undefined,1,Bottom,2,2,2,ChangeUp,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,78.89838,-1.163941,-5.69131,1461.006428,281.191499,3:15,5.67217,3.50994,6.25997,-46.75754,-1.90228,17.22816,0.697,-0.31953,72.25684,-9.781012,-2.590429,0.482034,,,,,,,,,,,,-10.70068,-0.24134,-3.09501,50,5.56255,10.77412,-114.1452,-3.72177,-14.01763,22.40201,-32.49018,GEO_BUL,UAB_BLA,UGeorgia,TeamExclusive,Team,20221016-UGeorgia-Private-1,93348b00-4d75-11ed-a00f-b5bf01ee722b,78.19449,,,6.64154,,,,,,,d646597b-af5f-433c-a283-a3f30d1ae2e6,2022-10-16,17:11:27.22,2022-10-16T13:11:27.2292696-04:00,2022-10-16T17:11:27.2292696Z,,v3,226,471227,,"Hunter, Henry",1000076894,Right,UAB_BLA,36dfa67b-437d-4668-bc48-ef1dbd154aac,54.24248,-114.97481,11.20101,5.6781,-2.51856,-16.24509,-3.50362,11.29323,-7.00882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
23,2022-10-16,13:11:44.04,3,6,"Walton, Brooks",1000121708,Right,UAB_BLA,"Collins, Corey",690970,Left,GEO_BUL,Undefined,1,Bottom,2,3,2,Fastball,Four-Seam,BallCalled,Walk,Undefined,Undefined,0,0,,87.38769,-1.362701,-3.536451,2098.096928,220.828153,1:15,5.84615,3.46132,5.87294,-21.47458,15.523,12.30698,2.78823,1.19795,79.24511,-5.419103,-1.333507,0.437782,,,,,,,,,,,,-7.35221,8.7228,-3.18203,50,5.72336,7.30869,-126.59861,-3.67141,-11.83576,27.79318,-18.13188,GEO_BUL,UAB_BLA,UGeorgia,TeamExclusive,Team,20221016-UGeorgia-Private-1,9d371aa0-4d75-11ed-a00f-b5bf01ee722b,86.0986,,,8.14258,,,,,,,d646597b-af5f-433c-a283-a3f30d1ae2e6,2022-10-16,17:11:44.04,2022-10-16T13:11:44.0446296-04:00,2022-10-16T17:11:44.0446296Z,,v3,226,471227,,"Hunter, Henry",1000076894,Right,UAB_BLA,988750b0-2a40-4150-b3c0-8fdf559b9c87,54.62543,-127.61002,13.89659,5.84496,-3.01157,-9.06594,-3.45584,7.73941,-5.91788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
24,2022-10-16,13:12:15.31,4,1,"Walton, Brooks",1000121708,Right,UAB_BLA,"Harber, Parks",1000069415,Right,GEO_BUL,Undefined,1,Bottom,2,0,0,Fastball,Four-Seam,StrikeCalled,Undefined,Undefined,Undefined,0,0,,87.83482,-1.523823,-5.378256,2213.505517,217.333754,1:15,5.77384,3.34821,6.37533,-21.52241,14.24434,9.99835,2.57176,-0.78151,80.37951,-5.592248,-3.579761,0.430439,,,,,,,,,,,,-6.69662,8.19248,-2.96361,50,5.65328,11.58405,-127.14562,-4.00787,-10.97691,25.7405,-18.74515,GEO_BUL,UAB_BLA,UGeorgia,TeamExclusive,Team,20221016-UGeorgia-Private-1,afde5790-4d75-11ed-a00f-b5bf01ee722b,87.56752,,,7.45531,,,,,,,d646597b-af5f-433c-a283-a3f30d1ae2e6,2022-10-16,17:12:15.31,2022-10-16T13:12:15.3167704-04:00,2022-10-16T17:12:15.3167704Z,,v3,226,471227,,"Hunter, Henry",1000076894,Right,UAB_BLA,2cf8eaf2-3b97-4f7e-8f0e-67d0fef36f35,54.12469,-127.97793,12.87025,5.77307,-3.40175,-9.37258,-3.34391,11.93899,-5.48845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
25,2022-10-16,13:12:30.36,4,2,"Walton, Brooks",1000121708,Right,UAB_BLA,"Harber, Parks",1000069415,Right,GEO_BUL,Undefined,1,Bottom,2,0,1,Fastball,Changeup,FoulBall,Undefined,Undefined,Undefined,0,0,,86.87355,-1.042068,-5.062095,2137.068322,229.302814,1:45,5.69257,3.33899,6.13686,-24.63348,12.22729,12.85083,2.6728,-0.28083,79.45376,-5.661486,-2.757853,0.436972,80.06074,63.36341,77.600749,5806.862272,,,,,55.43549,,,-8.07587,6.95847,-2.95854,50,5.59993,10.64233,-125.80963,-3.04688,-12.95393,25.33322,-21.01245,GEO_BUL,UAB_BLA,UGeorgia,TeamExclusive,Team,20221016-UGeorgia-Private-1,b8d98950-4d75-11ed-a00f-b5bf01ee722b,86.25828,95.93377,,7.41979,,,,2.25701,2.75559,0.24008,d646597b-af5f-433c-a283-a3f30d1ae2e6,2022-10-16,17:12:30.36,2022-10-16T13:12:30.3650648-04:00,2022-10-16T17:12:30.3650648Z,,v3,226,471227,,"Hunter, Henry",1000076894,Right,UAB_BLA,e56ba98f-ff16-4efa-b785-0cce49e63eec,54.36401,-126.68533,12.66661,5.6927,-2.32054,-10.50622,-3.33415,11.09011,-6.47696,,2.25703,11.30057,-15.38097,4.80926,-0.94795,0.47044,-0.6438,0.40644,-0.09207,2.75559,104.9605,-27.98051,3.36556,-0.69782,0.18149,-0.03097,-0.01182,0.00539,0.24008,51.41637,-7.20902,1.10679,-0.1748,0.05085,0.00228,-0.0158,0.00499,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Low,Low,,,
26,2022-10-16,13:12:53.55,4,3,"Walton, Brooks",1000121708,Right,UAB_BLA,"Harber, Parks",1000069415,Right,GEO_BUL,Undefined,1,Bottom,2,0,2,Slider,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,78.38678,-1.931543,-5.272438,2244.367837,117.953259,10:00,5.7664,3.37706,5.62949,-39.20884,7.35796,-11.04103,0.68837,-2.47657,72.12698,-9.066369,-7.229001,0.491145,,,,,,,,,,,,4.10437,4.71418,-2.91942,50,5.57596,10.85903,-113.28019,-5.06398,5.29626,22.03447,-26.09092,GEO_BUL,UAB_BLA,UGeorgia,TeamExclusive,Team,20221016-UGeorgia-Private-1,c6aaad20-4d75-11ed-a00f-b5bf01ee722b,76.74404,,,6.2598,,,,,,,d646597b-af5f-433c-a283-a3f30d1ae2e6,2022-10-16,17:12:53.55,2022-10-16T13:12:53.5590232-04:00,2022-10-16T17:12:53.5590232Z,,v3,226,471227,,"Hunter, Henry",1000076894,Right,UAB_BLA,c6e99b5a-1b41-41aa-8445-0d5b787a5ef8,54.87153,-114.22383,11.01723,5.76891,-3.94661,-13.04546,-3.37961,10.63221,2.64813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
27,2022-10-16,13:13:20.02,4,4,"Walton, Brooks",1000121708,Right,UAB_BLA,"Harber, Parks",1000069415,Right,GEO_BUL,Undefined,1,Bottom,2,1,2,Fastball,Sinker,InPlay,Undefined,LineDrive,Single,0,0,,87.26966,-1.973643,-4.914923,2180.435285,233.825335,1:45,5.68112,3.34403,6.22465,-24.11588,12.4254,15.33363,1.84296,0.07572,79.6198,-6.508321,-2.158229,0.435074,101.6547,8.4335,0.077872,1449.213709,109.88261,7.84556,5.07821,174.24249,174.24249,4.361909,1.352144,-9.44304,7.37071,-2.98351,50,5.52092,10.27605,-126.35053,-5.09082,-15.21461,26.54217,-20.29836,GEO_BUL,UAB_BLA,UGeorgia,TeamExclusive,Team,20221016-UGeorgia-Private-1,d66d19a0-4d75-11ed-a00f-b5bf01ee722b,86.63454,8.4059,,7.64986,,,,2.68352,1.95643,-0.13074,d646597b-af5f-433c-a283-a3f30d1ae2e6,2022-10-16,17:13:20.02,2022-10-16T13:13:20.0276824-04:00,2022-10-16T17:13:20.0276824Z,LineDrive,v3,226,471227,,"Hunter, Henry",1000076894,Right,UAB_BLA,1dbef901-f43a-4257-9026-be5ffe4baf4c,54.27673,-127.24576,13.27108,5.68108,-4.40618,-10.14918,-3.33876,10.78922,-7.6073,276.742703,2.68352,147.481,-17.62076,1.9679,-0.35844,0.04874,-0.00653,0.00106,-0.0001,1.95643,21.86624,-19.81881,2.40106,-0.49104,0.11749,-0.02293,0.00371,-0.00036,-0.13074,0.20045,9.42702,-2.1989,0.51488,-0.1151,0.02283,-0.00389,0.00038,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,
