PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence
11,2022-09-23,15:54:29.14,3,4,"Hoskins, Matthew",1000088474,Right,GEO_BUL,"Wagner, Cole",1000107204,Left,GEO_PRA,Undefined,1,Top,1,2,1,Fastball,,BallCalled,Undefined,Undefined,Undefined,0,0,,89.87643,-1.727323,-3.455454,2081.842053,,,6.24947,1.19751,5.38537,,,,3.09727,-1.11765,82.90909,-5.147151,-1.480982,0.425783,,,,,,,,,,,,-6.51823,9.13485,-0.89661,50,6.08205,7.38774,-130.37848,-4.56607,-11.34171,24.61984,-16.27943,GEO_BUL,GEO_PRA,UGeorgia,TeamExclusive,Team,20220923-UGeorgia-Private-1,8ab3e380-3b79-11ed-8e05-8da7bbbf7e98,88.5249,,,6.96733,,,,,,,e351aef0-7c4c-47b9-8e78-b3e78b3ec45d,2022-09-23,19:54:29.14,2022-09-23T15:54:29.1430000-04:00,2022-09-23T19:54:29.1430000Z,,v3,226,,,"Collins, Corey",690970,Right,GEO_BUL,5133538e-47c3-48dd-95c8-ed3b5141d4e8,55.11687,-131.34116,12.30992,6.24815,-3.92952,-8.13971,-1.19416,7.83122,-5.67086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Low,Low,Low,,,,,
12,2022-09-23,15:54:50.41,3,5,"Hoskins, Matthew",1000088474,Right,GEO_BUL,"Wagner, Cole",1000107204,Left,GEO_PRA,Undefined,1,Top,1,3,1,Fastball,,BallCalled,Walk,Undefined,Undefined,0,0,,88.80182,-0.159989,-0.950631,2101.92755,,,6.57341,1.20767,5.23294,,,,5.38916,1.45303,81.01562,-2.55522,1.471915,0.433449,,,,,,,,,,,,-7.03485,12.25926,-1.13052,50,6.54988,1.50357,-128.87919,-0.69015,-11.84955,26.41293,-11.52446,GEO_BUL,GEO_PRA,UGeorgia,TeamExclusive,Team,20220923-UGeorgia-Private-1,9761bd00-3b79-11ed-8e05-8da7bbbf7e98,86.95944,,,7.7862,,,,,,,e351aef0-7c4c-47b9-8e78-b3e78b3ec45d,2022-09-23,19:54:50.41,2022-09-23T15:54:50.4160000-04:00,2022-09-23T19:54:50.4160000Z,,v3,226,,,"Collins, Corey",690970,Right,GEO_BUL,98b202d0-a15d-4cfb-b61f-369aead8a81d,55.26516,-129.95377,13.20646,6.56842,-0.2213,-5.76223,-1.2015,1.98566,-5.92478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Low,Low,Low,,,,,
13,2022-09-23,15:55:28.96,4,1,"Hoskins, Matthew",1000088474,Right,GEO_BUL,"Gonzalez, Fernando",1000064202,Right,GEO_PRA,Undefined,1,Top,1,0,0,Fastball,,BallCalled,Undefined,Undefined,Undefined,0,0,,89.53863,-3.775885,-2.542237,2265.156782,,,6.29832,1.05932,5.14564,,,,1.17159,-0.27636,82.63315,-7.238692,-0.29307,0.430166,,,,,,,,,,,,-6.97855,9.73812,-0.83149,50,5.93,5.17495,-129.67924,-9.22678,-11.9962,24.71056,-15.4341,GEO_BUL,GEO_PRA,UGeorgia,TeamExclusive,Team,20220923-UGeorgia-Private-1,ae5fa9e0-3b79-11ed-8e05-8da7bbbf7e98,87.62304,,,6.90547,,,,,,,e351aef0-7c4c-47b9-8e78-b3e78b3ec45d,2022-09-23,19:55:28.96,2022-09-23T15:55:28.9600000-04:00,2022-09-23T19:55:28.9600000Z,,v3,226,,,"Collins, Corey",690970,Right,GEO_BUL,28cc71e8-6849-4865-8e38-870c1816ce83,55.35484,-130.69563,12.35528,6.29646,-8.59195,-7.71705,-1.0545,5.66837,-5.9981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Low,Low,Low,,,,,
14,2022-09-23,15:55:47.23,4,2,"Hoskins, Matthew",1000088474,Right,GEO_BUL,"Gonzalez, Fernando",1000064202,Right,GEO_PRA,Undefined,1,Top,1,1,0,Fastball,,StrikeCalled,Undefined,Undefined,Undefined,0,0,,89.56595,-3.996353,-1.94054,2166.186912,,,6.52853,0.96959,5.05373,,,,1.53309,0.1273,82.33964,-6.736392,0.154734,0.431353,,,,,,,,,,,,-6.39532,11.95764,-0.79471,50,6.13628,3.84174,-129.67394,-9.53756,-10.96015,25.46835,-11.68129,GEO_BUL,GEO_PRA,UGeorgia,TeamExclusive,Team,20220923-UGeorgia-Private-1,b9426050-3b79-11ed-8e05-8da7bbbf7e98,87.38184,,,7.2263,,,,,,,e351aef0-7c4c-47b9-8e78-b3e78b3ec45d,2022-09-23,19:55:47.23,2022-09-23T15:55:47.2330000-04:00,2022-09-23T19:55:47.2330000Z,,v3,226,,,"Collins, Corey",690970,Right,GEO_BUL,8943907c-78e5-4b90-9af8-a41fa648da6e,55.44622,-130.73922,12.73418,6.525,-9.04896,-5.84064,-0.96499,4.30018,-5.48008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Low,Low,Low,,,,,
15,2022-09-23,15:56:05.81,4,3,"Hoskins, Matthew",1000088474,Right,GEO_BUL,"Gonzalez, Fernando",1000064202,Right,GEO_PRA,Undefined,1,Top,1,1,1,Curveball,,StrikeCalled,Undefined,Undefined,Undefined,0,0,,74.86981,-0.453388,-1.465643,2134.457676,,,6.50622,1.13246,4.11006,,,,1.2186,-0.33245,69.45726,-10.73096,-1.587274,0.524596,,,,,,,,,,,,-0.05831,-1.88583,-0.96798,50,6.39246,2.80699,-108.5521,-3.09207,-0.06979,18.47217,-34.43091,GEO_BUL,GEO_PRA,UGeorgia,TeamExclusive,Team,20220923-UGeorgia-Private-1,c46023f0-3b79-11ed-8e05-8da7bbbf7e98,71.85041,,,5.41255,,,,,,,e351aef0-7c4c-47b9-8e78-b3e78b3ec45d,2022-09-23,19:56:05.81,2022-09-23T15:56:05.8160000-04:00,2022-09-23T19:56:05.8160000Z,,v3,226,,,"Collins, Corey",690970,Right,GEO_BUL,48da8229-32ef-4e6f-8a4e-07f85ef5f139,56.39221,-109.63446,9.23609,6.51454,-1.07463,-17.21546,-1.13257,2.81109,-0.03489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Low,Low,Low,,,,,
16,2022-09-23,15:56:25.31,4,4,"Hoskins, Matthew",1000088474,Right,GEO_BUL,"Gonzalez, Fernando",1000064202,Right,GEO_PRA,Undefined,1,Top,1,1,2,Fastball,,BallCalled,Undefined,Undefined,Undefined,0,0,,90.71018,-2.925505,-2.818275,2230.300712,,,6.29916,0.90643,5.24707,,,,1.84271,-1.29673,83.47039,-6.693076,-1.867272,0.424201,,,,,,,,,,,,-3.4087,8.2456,-0.65157,50,6.0151,6.21964,-131.41041,-7.45908,-5.99927,26.15619,-17.66203,GEO_BUL,GEO_PRA,UGeorgia,TeamExclusive,Team,20220923-UGeorgia-Private-1,cff142d0-3b79-11ed-8e05-8da7bbbf7e98,88.85521,,,7.2398,,,,,,,e351aef0-7c4c-47b9-8e78-b3e78b3ec45d,2022-09-23,19:56:25.31,2022-09-23T15:56:25.3190000-04:00,2022-09-23T19:56:25.3190000Z,,v3,226,,,"Collins, Corey",690970,Right,GEO_BUL,5473251f-32ff-481f-a937-505143cef44d,55.25193,-132.45163,13.07809,6.29803,-6.75599,-8.83102,-0.90391,6.45846,-2.99963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Low,Low,Low,,,,,
17,2022-09-23,15:56:45.07,4,5,"Hoskins, Matthew",1000088474,Right,GEO_BUL,"Gonzalez, Fernando",1000064202,Right,GEO_PRA,Undefined,1,Top,1,2,2,ChangeUp,,InPlay,Undefined,GroundBall,Out,1,0,,81.43417,-1.963703,-2.178286,2190.242193,,,6.41404,1.32766,4.4454,,,,1.23401,-0.51189,74.64618,-9.069504,-1.67656,0.481515,34.38224,-47.786579,-49.543596,,,,,2.03992,1.4001,-9.057291,0.032152,-2.03713,3.44276,-1.10007,50,6.16766,4.35584,-117.86898,-5.58651,-2.85368,23.29477,-27.35136,GEO_BUL,GEO_PRA,UGeorgia,TeamExclusive,Team,20220923-UGeorgia-Private-1,dbc02e00-3b79-11ed-8e05-8da7bbbf7e98,78.27891,1.20983,,6.78799,,,,1.30234,1.20983,0.51398,e351aef0-7c4c-47b9-8e78-b3e78b3ec45d,2022-09-23,19:56:45.07,2022-09-23T15:56:45.0740000-04:00,2022-09-23T19:56:45.0740000Z,GroundBall,v3,226,,,"Collins, Corey",690970,Right,GEO_BUL,db8f1c77-0b84-4ca2-a037-4a2072c0cb55,56.05449,-119.05953,11.64739,6.41745,-4.18864,-13.67568,-1.32642,4.50169,-1.42684,,1.30149,22.14927,,,,,,,,1.21127,-37.62815,,,,,,,,0.51497,-25.97346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Low,Low,Low,Estimated,Estimated,,,
18,2022-09-23,15:57:23.70,5,1,"Hoskins, Matthew",1000088474,Right,GEO_BUL,"David, Will",1000060690,Right,GEO_PRA,Undefined,1,Top,1,0,0,Fastball,,BallCalled,Undefined,Undefined,Undefined,0,0,,89.53173,-4.786128,-2.58372,2124.861959,,,6.52572,0.90281,4.94374,,,,0.75057,-0.47927,82.11973,-7.561057,-0.340117,0.433613,,,,,,,,,,,,-6.99996,12.25162,-0.66289,50,6.04791,5.24067,-129.37695,-11.33274,-11.90901,26.04427,-11.33044,GEO_BUL,GEO_PRA,UGeorgia,TeamExclusive,Team,20220923-UGeorgia-Private-1,f2c4f8b0-3b79-11ed-8e05-8da7bbbf7e98,86.92637,,,7.412,,,,,,,e351aef0-7c4c-47b9-8e78-b3e78b3ec45d,2022-09-23,19:57:23.70,2022-09-23T15:57:23.7070000-04:00,2022-09-23T19:57:23.7070000Z,,v3,226,,,"Collins, Corey",690970,Right,GEO_BUL,e563227a-9154-4887-9c71-197142cb7650,55.55624,-130.49066,13.02213,6.52216,-10.84823,-5.66522,-0.89788,5.74992,-5.9545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Low,Low,Low,,,,,
19,2022-09-23,15:57:43.56,5,2,"Hoskins, Matthew",1000088474,Right,GEO_BUL,"David, Will",1000060690,Right,GEO_PRA,Undefined,1,Top,1,1,0,Fastball,,BallCalled,Undefined,Undefined,Undefined,0,0,,90.55792,-4.912927,-2.369063,2234.312758,,,6.46725,0.94128,5.37037,,,,1.05837,-0.29731,82.38815,-6.773242,-0.273476,0.426703,,,,,,,,,,,,-6.60658,14.67749,-0.73745,50,6.01923,4.87211,-130.83974,-11.46367,-11.41036,28.55163,-6.82423,GEO_BUL,GEO_PRA,UGeorgia,TeamExclusive,Team,20220923-UGeorgia-Private-1,fe908880-3b79-11ed-8e05-8da7bbbf7e98,88.33405,,,8.16978,,,,,,,e351aef0-7c4c-47b9-8e78-b3e78b3ec45d,2022-09-23,19:57:43.56,2022-09-23T15:57:43.5620000-04:00,2022-09-23T19:57:43.5620000Z,,v3,226,,,"Collins, Corey",690970,Right,GEO_BUL,d29bc359-51d3-44e6-9cd3-80f1e936e32b,55.12867,-131.95416,14.27582,6.46148,-11.19731,-3.41212,-0.93631,5.31748,-5.70518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Low,Low,Low,,,,,
20,2022-09-23,15:58:03.74,5,3,"Hoskins, Matthew",1000088474,Right,GEO_BUL,"David, Will",1000060690,Right,GEO_PRA,Undefined,1,Top,1,2,0,Fastball,,BallCalled,Undefined,Undefined,Undefined,0,0,,89.48232,-3.102748,-2.037877,2179.114386,,,6.70851,1.02215,5.27095,,,,3.58587,0.0973,80.44659,-3.764087,0.067101,0.433625,,,,,,,,,,,,-6.52666,18.18552,-0.84474,50,6.4235,4.04429,-129.43248,-6.86398,-10.92801,30.28831,-1.72478,GEO_BUL,GEO_PRA,UGeorgia,TeamExclusive,Team,20220923-UGeorgia-Private-1,0a9d8e20-3b7a-11ed-8e05-8da7bbbf7e98,86.92407,,,9.03573,,,,,,,e351aef0-7c4c-47b9-8e78-b3e78b3ec45d,2022-09-23,19:58:03.74,2022-09-23T15:58:03.7430000-04:00,2022-09-23T19:58:03.7430000Z,,v3,226,,,"Collins, Corey",690970,Right,GEO_BUL,ca321b65-9d02-45c9-88d0-78405e21440e,55.22579,-130.64964,15.14416,6.69794,-6.79467,-0.86239,-1.01609,4.48345,-5.464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Low,Low,Low,,,,,
21,2022-09-23,15:58:23.79,5,4,"Hoskins, Matthew",1000088474,Right,GEO_BUL,"David, Will",1000060690,Right,GEO_PRA,Undefined,1,Top,1,3,0,Fastball,,StrikeCalled,Undefined,Undefined,Undefined,0,0,,89.13698,-2.017537,-1.239669,2259.960128,,,6.05179,1.0067,5.44499,,,,2.47983,0.5833,82.29473,-5.763228,0.335913,0.428523,,,,,,,,,,,,-4.76969,8.5193,-0.90343,50,5.85963,2.41051,-129.44989,-5.2504,-8.17571,24.44888,-17.57113,GEO_BUL,GEO_PRA,UGeorgia,TeamExclusive,Team,20220923-UGeorgia-Private-1,169229c0-3b7a-11ed-8e05-8da7bbbf7e98,87.95887,,,6.84225,,,,,,,e351aef0-7c4c-47b9-8e78-b3e78b3ec45d,2022-09-23,19:58:23.79,2022-09-23T15:58:23.7910000-04:00,2022-09-23T19:58:23.7910000Z,,v3,226,,,"Collins, Corey",690970,Right,GEO_BUL,07a7dc05-2b3f-4442-8637-1b843df5b51a,55.05523,-130.40116,12.22444,6.05061,-4.56673,-8.78557,-1.00341,2.72861,-4.08786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Low,Low,Low,,,,,
22,2022-09-23,15:58:44.57,5,5,"Hoskins, Matthew",1000088474,Right,GEO_BUL,"David, Will",1000060690,Right,GEO_PRA,Undefined,1,Top,1,3,1,Fastball,,BallCalled,Walk,Undefined,Undefined,0,0,,89.46636,-2.039884,-2.003612,2201.405938,,,6.46379,1.02647,5.19159,,,,3.56713,-0.00137,81.94164,-4.293845,-0.181847,0.430286,,,,,,,,,,,,-5.64044,12.83753,-0.84854,50,6.266,4.06078,-129.74703,-4.942,-9.66381,25.85438,-10.17933,GEO_BUL,GEO_PRA,UGeorgia,TeamExclusive,Team,20220923-UGeorgia-Private-1,22f25870-3b7a-11ed-8e05-8da7bbbf7e98,87.59854,,,7.52473,,,,,,,e351aef0-7c4c-47b9-8e78-b3e78b3ec45d,2022-09-23,19:58:44.57,2022-09-23T15:58:44.5730000-04:00,2022-09-23T19:58:44.5730000Z,,v3,226,,,"Collins, Corey",690970,Right,GEO_BUL,adba340d-4148-4d2f-8ae1-ef3cbe08f50f,55.30733,-130.80034,12.92719,6.45888,-4.5273,-5.08966,-1.02199,4.45449,-4.83191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Low,Low,Low,,,,,
23,2022-09-23,15:59:15.40,6,1,"Hoskins, Matthew",1000088474,Right,GEO_BUL,"Murillo, Sebastian",1000051139,Right,GEO_PRA,Undefined,1,Top,1,0,0,Fastball,,StrikeCalled,Undefined,Undefined,Undefined,0,0,,89.74929,-1.694704,-1.827334,2234.718787,,,6.08112,0.96236,5.20836,,,,2.4988,-0.05741,83.3789,-6.057475,-0.340144,0.426247,,,,,,,,,,,,-4.61725,6.30366,-0.79986,50,5.90634,3.77814,-130.3779,-4.75458,-8.08114,23.0907,-21.14134,GEO_BUL,GEO_PRA,UGeorgia,TeamExclusive,Team,20220923-UGeorgia-Private-1,35575c40-3b7a-11ed-8e05-8da7bbbf7e98,88.42862,,,6.37039,,,,,,,e351aef0-7c4c-47b9-8e78-b3e78b3ec45d,2022-09-23,19:59:15.40,2022-09-23T15:59:15.4070000-04:00,2022-09-23T19:59:15.4070000Z,,v3,226,,,"Collins, Corey",690970,Right,GEO_BUL,3b965d78-7773-49b1-b748-e2f2f334dbec,55.29268,-131.31192,11.54535,6.08136,-3.89942,-10.57067,-0.95929,4.10502,-4.04057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Low,Low,Low,,,,,
24,2022-09-23,15:59:33.06,6,2,"Hoskins, Matthew",1000088474,Right,GEO_BUL,"Murillo, Sebastian",1000051139,Right,GEO_PRA,Undefined,1,Top,1,0,1,Fastball,,FoulBall,Undefined,Undefined,Undefined,0,0,,89.08246,-3.098853,-2.540859,2150.15231,,,6.32401,0.84412,5.13878,,,,1.52252,-0.70885,82.28236,-7.228151,-0.75499,0.432107,89.86706,31.993297,35.893009,4605.8896,80.35914,58.04727,75.11587,288.36598,214.40587,56.481661,4.704625,-5.70091,7.84772,-0.61413,50,6.0159,5.27523,-129.11808,-7.82507,-9.71317,24.55275,-18.80315,GEO_BUL,GEO_PRA,UGeorgia,TeamExclusive,Team,20220923-UGeorgia-Private-1,3fda6680-3b7a-11ed-8e05-8da7bbbf7e98,87.22939,72.51047,,6.8001,,,,0.6889,1.42095,0.84993,e351aef0-7c4c-47b9-8e78-b3e78b3ec45d,2022-09-23,19:59:33.06,2022-09-23T15:59:33.0600000-04:00,2022-09-23T19:59:33.0600000Z,FlyBall,v3,226,,,"Collins, Corey",690970,Right,GEO_BUL,83ee1c6c-c94e-41b6-83c5-2b82f8045e56,55.36237,-130.13378,12.27638,6.32352,-7.04722,-9.40158,-0.84067,5.67704,-4.85658,,0.68298,90.67018,-25.28182,6.7109,-1.84279,0.41453,-0.06629,0.00559,-0.00011,1.42198,69.80729,-20.21381,1.67076,0.04302,-0.16498,0.06801,-0.01255,0.00086,0.86244,65.24687,1.06531,-4.66777,3.23532,-1.42959,0.37642,-0.05295,0.00302,,,,,,,,,,,,,,,,,,,,,,,Low,Low,Low,High,Low,,,
25,2022-09-23,15:59:59.69,6,3,"Hoskins, Matthew",1000088474,Right,GEO_BUL,"Murillo, Sebastian",1000051139,Right,GEO_PRA,Undefined,1,Top,1,0,2,Fastball,,BallCalled,Undefined,Undefined,Undefined,0,0,,90.65053,-3.195733,-3.614107,2248.367327,,,6.61913,0.88317,5.23637,,,,2.52166,-1.92952,84.01348,-5.644765,-2.365388,0.422892,,,,,,,,,,,,-4.36177,11.79327,-0.55568,50,6.31484,7.9709,-131.34001,-7.75306,-7.74806,23.39957,-11.22493,GEO_BUL,GEO_PRA,UGeorgia,TeamExclusive,Team,20220923-UGeorgia-Private-1,4fb9a9d0-3b7a-11ed-8e05-8da7bbbf7e98,89.13017,,,6.63705,,,,,,,e351aef0-7c4c-47b9-8e78-b3e78b3ec45d,2022-09-23,19:59:59.69,2022-09-23T15:59:59.6900000-04:00,2022-09-23T19:59:59.6900000Z,,v3,226,,,"Collins, Corey",690970,Right,GEO_BUL,71c5f3a0-6114-47f4-8b30-19394154654f,55.26421,-132.27456,11.69979,6.61553,-7.30475,-5.61246,-0.88021,8.28034,-3.87403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Low,Low,Low,,,,,
26,2022-09-23,16:00:17.87,6,4,"Hoskins, Matthew",1000088474,Right,GEO_BUL,"Murillo, Sebastian",1000051139,Right,GEO_PRA,Undefined,1,Top,1,1,2,Curveball,,StrikeCalled,Strikeout,Undefined,Undefined,1,0,,74.95254,0.716641,-0.015398,2139.969212,,,6.44518,1.01905,3.89439,,,,1.9559,0.54283,69.24692,-10.233648,-0.976298,0.526504,,,,,,,,,,,,2.64083,-3.86406,-1.01047,50,6.45609,0.27022,-108.65848,-1.09752,3.15923,18.92557,-36.79664,GEO_BUL,GEO_PRA,UGeorgia,TeamExclusive,Team,20220923-UGeorgia-Private-1,5a9f6d80-3b7a-11ed-8e05-8da7bbbf7e98,71.59009,,,5.70562,,,,,,,e351aef0-7c4c-47b9-8e78-b3e78b3ec45d,2022-09-23,20:00:17.87,2022-09-23T16:00:17.8750000-04:00,2022-09-23T20:00:17.8750000Z,,v3,226,,,"Collins, Corey",690970,Right,GEO_BUL,abd87049-88f7-4570-8ced-e291451cadb0,56.60855,-109.80349,9.46279,6.45515,1.1287,-18.39832,-1.02104,0.07909,1.57962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Low,Low,Low,,,,,
27,2022-09-23,16:03:40.77,1,1,"Finley, Leighton",1000110595,Right,GEO_PRA,"Laplante, Mason",1000078481,Right,GEO_BUL,Undefined,1,Bottom,0,0,0,Fastball,,StrikeCalled,Undefined,Undefined,Undefined,0,0,,93.49638,-4.085439,-3.660355,2069.311518,,,6.50967,1.82357,5.13435,,,,2.26741,-0.09288,84.85689,-5.085393,-0.41063,0.414895,,,,,,,,,,,,-10.17197,15.72509,-1.49471,50,6.12251,7.73693,-135.07176,-9.66143,-18.74658,30.08514,-3.19332,GEO_BUL,GEO_PRA,UGeorgia,TeamExclusive,Team,20220923-UGeorgia-Private-1,d37ae950-3b7a-11ed-8e05-8da7bbbf7e98,90.8481,,,8.6395,,,,,,,e351aef0-7c4c-47b9-8e78-b3e78b3ec45d,2022-09-23,20:03:40.77,2022-09-23T16:03:40.7760000-04:00,2022-09-23T20:03:40.7760000Z,,v3,226,,,"Gonzalez, Fernando",1000064202,Right,GEO_PRA,27465170-83e9-445a-8b20-dcb1fc271a83,55.36554,-136.26161,15.04257,6.50211,-9.53514,-1.59666,-1.81536,8.47834,-9.37329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Low,Low,Low,,,,,
28,2022-09-23,16:03:54.11,1,2,"Finley, Leighton",1000110595,Right,GEO_PRA,"Laplante, Mason",1000078481,Right,GEO_BUL,Undefined,1,Bottom,0,0,1,Fastball,,BallCalled,Undefined,Undefined,Undefined,0,0,,93.63743,-1.586003,-2.95843,2110.502082,,,6.27091,1.69275,5.16608,,,,3.37816,-0.22349,86.60918,-4.696833,-1.111635,0.409504,,,,,,,,,,,,-5.91055,8.43784,-1.42504,50,6.11024,6.52404,-135.89399,-4.38222,-11.21985,25.56067,-16.15676,GEO_BUL,GEO_PRA,UGeorgia,TeamExclusive,Team,20220923-UGeorgia-Private-1,db6f8080-3b7a-11ed-8e05-8da7bbbf7e98,92.04408,,,7.02825,,,,,,,e351aef0-7c4c-47b9-8e78-b3e78b3ec45d,2022-09-23,20:03:54.11,2022-09-23T16:03:54.1190000-04:00,2022-09-23T20:03:54.1190000Z,,v3,226,,,"Gonzalez, Fernando",1000064202,Right,GEO_PRA,ba11b10b-20ad-48b8-a289-4aab751d9fc6,55.33496,-136.89378,12.78034,6.26929,-3.75026,-8.07838,-1.68881,6.96289,-5.60992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Low,Low,Low,,,,,
29,2022-09-23,16:04:08.18,1,3,"Finley, Leighton",1000110595,Right,GEO_PRA,"Laplante, Mason",1000078481,Right,GEO_BUL,Undefined,1,Bottom,0,1,1,Fastball,,BallCalled,Undefined,Undefined,Undefined,0,0,,93.59389,-2.252839,-2.273628,2113.317464,,,6.28258,1.90166,5.24776,,,,3.09234,0.72551,85.85635,-4.68978,-0.229254,0.410712,,,,,,,,,,,,-6.33607,10.7304,-1.70164,50,6.06633,4.83273,-135.73075,-5.74989,-11.89556,27.92948,-12.02843,GEO_BUL,GEO_PRA,UGeorgia,TeamExclusive,Team,20220923-UGeorgia-Private-1,e3d0bc30-3b7a-11ed-8e05-8da7bbbf7e98,91.77336,,,7.73754,,,,,,,e351aef0-7c4c-47b9-8e78-b3e78b3ec45d,2022-09-23,20:04:08.18,2022-09-23T16:04:08.1850000-04:00,2022-09-23T20:04:08.1850000Z,,v3,226,,,"Gonzalez, Fernando",1000064202,Right,GEO_PRA,33d91aba-71ff-42d3-9d8b-ed3bafc0e15e,55.25168,-136.80712,13.96474,6.279,-5.28633,-6.01422,-1.89672,5.29117,-5.94778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Low,Low,Low,,,,,
